meta_source_row_id,meta_sale_date,meta_address_group_id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,property_age,has_basement,basement_share,room_count_invalid,years_since_renovation,renovation_status,city,zip_code
1076,2014-05-21,ADDR_ddd911f91e96f45d,270000.0,3.0,1.75,1390,10905,1.0,0,0,3,57,1,0.381294964028777,0,14.0,valid_year,Seattle,98106
1111,2014-05-21,ADDR_18495374cd5cf576,600000.0,3.0,2.25,2230,9053,2.0,0,0,4,27,0,0.0,0,,none_recorded,Bellevue,98007
1077,2014-05-21,ADDR_e53d0ed81c3b9d29,495000.0,3.0,3.5,2380,6250,2.0,0,3,3,17,1,0.29831932773109243,0,,none_recorded,Seattle,98118
1093,2014-05-21,ADDR_3fe13b12d0063dec,589000.0,4.0,2.5,2910,5776,2.0,0,2,3,16,0,0.0,0,8.0,valid_year,Snoqualmie,98065
4410,2014-05-21,ADDR_0214b51fe3f8a75d,266066.67,4.0,1.0,1310,5200,1.5,0,0,3,69,1,0.11450381679389313,0,4.0,valid_year,Seattle,98126
1097,2014-05-21,ADDR_3dc4cafa55271802,452000.0,4.0,2.0,1660,6150,1.0,0,0,3,69,1,0.4879518072289157,0,4.0,valid_year,Seattle,98126
1106,2014-05-21,ADDR_f8abba67dd8c2d13,220000.0,4.0,2.5,2160,8005,2.0,0,0,3,21,0,0.0,0,,none_recorded,Pacific,98047
1064,2014-05-21,ADDR_3f8a50774c479cfa,567000.0,3.0,2.5,2540,6093,2.0,0,0,3,15,0,0.0,0,,none_recorded,Kirkland,98034
1103,2014-05-21,ADDR_8a888b1405386007,520000.0,4.0,2.5,3290,11446,2.0,0,0,3,22,0,0.0,0,,none_recorded,Kenmore,98028
1082,2014-05-21,ADDR_92feb41b8be82428,299800.0,2.0,1.0,790,5240,1.0,0,0,4,89,0,0.0,0,46.0,valid_year,Seattle,98118
1134,2014-05-21,ADDR_2e486bef2c1473c4,1030000.0,3.0,4.0,3880,13095,2.0,0,3,3,5,1,0.04639175257731959,0,,none_recorded,Kirkland,98034
1131,2014-05-21,ADDR_a766f51b9707c54d,950000.0,5.0,3.75,5330,6000,2.0,0,2,3,8,1,0.3302063789868668,0,,none_recorded,Issaquah,98027
1110,2014-05-21,ADDR_9eac2921b976821e,600000.0,4.0,2.5,2360,5226,2.0,0,0,3,13,0,0.0,0,,none_recorded,Kirkland,98034
1060,2014-05-21,ADDR_255c74f96ffd6e5f,619420.0,4.0,2.75,2450,14803,2.0,0,0,4,26,0,0.0,0,,none_recorded,Newcastle,98059
1115,2014-05-21,ADDR_48caa588b746342d,285000.0,3.0,1.75,2380,6000,1.5,0,0,3,79,1,0.44537815126050423,0,40.0,valid_year,Seattle,98178
1070,2014-05-21,ADDR_28d66024ba1e22f5,385500.0,3.0,2.0,1540,7947,1.0,0,0,3,53,1,0.2727272727272727,0,10.0,valid_year,Bothell,98011
1072,2014-05-21,ADDR_c8225bd476ce0c96,368250.0,3.0,2.5,2150,7484,2.0,0,0,3,26,0,0.0,0,14.0,valid_year,Sammamish,98074
1137,2014-05-21,ADDR_e78315ac9ff555e0,360000.0,3.0,2.5,1530,1131,3.0,0,0,3,5,0,0.0,0,,none_recorded,Seattle,98103
1073,2014-05-21,ADDR_4814a514e1cbfa6a,249900.0,2.0,1.0,1140,5500,1.0,0,0,3,67,0,0.0,0,2.0,valid_year,Seattle,98106
1102,2014-05-21,ADDR_c7df61a584cf3073,430000.0,3.0,1.0,1150,3000,1.0,0,0,5,108,0,0.0,0,,none_recorded,Seattle,98103
1091,2014-05-21,ADDR_ef71aeaf1aa61881,218000.0,3.0,1.0,1020,7874,1.0,0,0,3,58,0,0.0,0,13.0,valid_year,Seattle,98106
1062,2014-05-21,ADDR_ef98f9f768342db0,210000.0,3.0,1.0,1240,4842,1.0,0,0,4,98,0,0.0,0,,none_recorded,Seattle,98118
1074,2014-05-21,ADDR_18c2de7a829b87c9,350000.0,3.0,1.5,980,7790,1.0,0,0,5,45,0,0.0,0,,none_recorded,Kirkland,98034
1122,2014-05-21,ADDR_5db628388d7fb7f3,300000.0,2.0,1.0,970,13700,1.0,0,0,3,65,0,0.0,0,16.0,valid_year,Seattle,98106
1187,2014-05-22,ADDR_ac99934d72222dc8,1180500.0,3.0,1.75,1610,7200,1.0,0,0,3,41,1,0.32298136645962733,0,1.0,valid_year,Seattle,98112
1169,2014-05-22,ADDR_fbeb9045024312fb,150000.0,2.0,1.0,820,10270,1.0,0,0,3,60,0,0.0,0,9.0,valid_year,Seattle,98168
1214,2014-05-22,ADDR_271968f1f2f1b480,660000.0,3.0,2.5,2450,4332,2.0,0,0,3,4,0,0.0,0,,none_recorded,Redmond,98053
1145,2014-05-22,ADDR_f6142920f4b014ea,373500.0,2.0,1.0,800,3330,1.0,0,0,3,96,0,0.0,0,,none_recorded,Seattle,98107
4327,2014-05-22,ADDR_36fa6e561fcfb7d8,370000.0,4.0,2.75,3150,67518,1.0,0,0,4,49,1,0.2857142857142857,0,,none_recorded,Auburn,98092
1165,2014-05-22,ADDR_35c59f9d050a2065,235750.0,2.0,1.0,740,11250,1.0,0,0,2,76,0,0.0,0,,none_recorded,Seattle,98146
1139,2014-05-22,ADDR_f2f8ef7e10b34bc3,324000.0,3.0,2.5,1750,7208,2.0,0,0,3,20,0,0.0,0,,none_recorded,Renton,98055
1149,2014-05-22,ADDR_9508a072fa1dd608,494400.0,2.0,1.75,1560,1750,1.0,0,0,4,110,1,0.5,0,,none_recorded,Seattle,98109
1140,2014-05-22,ADDR_e8825c4f34854dbc,1050000.0,4.0,3.25,3440,35021,2.0,0,0,3,31,0,0.0,0,5.0,valid_year,Kirkland,98033
1163,2014-05-22,ADDR_3e97b48cbc4ab7a4,305000.0,4.0,1.75,2200,8100,1.5,0,0,5,72,1,0.36363636363636365,0,,none_recorded,Seattle,98168
1175,2014-05-22,ADDR_02738562d34c2566,337000.0,3.0,1.0,1070,6109,1.0,0,0,5,63,0,0.0,0,,none_recorded,Seattle,98125
1186,2014-05-22,ADDR_aaf195cdf1cc288d,677000.0,3.0,2.0,2000,3207,1.0,0,0,4,98,1,0.45,0,,none_recorded,Seattle,98103
1199,2014-05-22,ADDR_06422814e509cc00,648360.0,4.0,1.75,2260,7005,1.0,0,1,4,67,1,0.5,0,26.0,valid_year,Kirkland,98033
1185,2014-05-22,ADDR_2e60851c8f01bd9b,180000.0,4.0,1.5,1740,7292,1.0,0,0,3,52,1,0.41379310344827586,0,11.0,valid_year,SeaTac,98168
1208,2014-05-22,ADDR_04cd7b0208938ee4,321000.0,3.0,2.25,1347,1292,3.0,0,0,3,4,0,0.0,0,,none_recorded,Seattle,98125
1146,2014-05-22,ADDR_149c3af8c402ed57,770000.0,4.0,2.5,2350,8001,2.0,0,0,4,27,0,0.0,0,,none_recorded,Bellevue,98006
1178,2014-05-22,ADDR_ff63ecedf906396b,348580.0,3.0,1.0,1220,7876,1.0,0,0,3,48,0,0.0,0,,invalid_year,Kirkland,98034
1193,2014-05-22,ADDR_4299186764b82558,665000.0,4.0,2.5,2600,17388,2.0,0,0,3,18,0,0.0,0,,none_recorded,Newcastle,98059
1210,2014-05-22,ADDR_89c5b49a97593875,2150000.0,4.0,5.5,5060,10320,2.0,0,0,3,6,0,0.0,0,,none_recorded,Bellevue,98004
1216,2014-05-22,ADDR_9571d4d4e1e78e5a,259000.0,3.0,2.5,1550,3569,2.0,0,0,3,3,0,0.0,0,,none_recorded,Auburn,98002
1202,2014-05-22,ADDR_d8cf538cdf88a726,353250.0,2.0,1.0,1060,1600,2.0,0,0,3,35,0,0.0,0,0.0,valid_year,Seattle,98144
1182,2014-05-22,ADDR_3555c8653117cb1a,910000.0,4.0,3.25,3340,10890,1.5,0,0,3,51,1,0.32934131736526945,0,14.0,valid_year,Redmond,98052
1147,2014-05-22,ADDR_788183ba69912b65,356000.0,2.0,1.75,1060,16470,1.0,0,0,3,37,0,0.0,0,10.0,valid_year,Woodinville,98072
1171,2014-05-22,ADDR_4332b9648b4da937,555000.0,4.0,2.25,2350,8140,1.0,0,0,4,37,1,0.39148936170212767,0,,none_recorded,Bellevue,98006
1217,2014-05-22,ADDR_7220c5dcb0d941ee,353000.0,1.0,1.0,550,1279,2.0,0,0,3,6,0,0.0,0,,none_recorded,Seattle,98122
1167,2014-05-22,ADDR_d985ac2b8e6a0a23,385000.0,3.0,1.0,1250,7300,1.0,0,0,4,58,0,0.0,0,,none_recorded,Bellevue,98008
1170,2014-05-22,ADDR_733afe1119a2be89,254500.0,4.0,2.75,2570,7264,2.0,0,0,3,16,1,0.33073929961089493,0,8.0,valid_year,Auburn,98092
1189,2014-05-22,ADDR_9b1749c01031427d,482000.0,5.0,2.25,2230,9600,1.0,0,0,3,36,1,0.4080717488789238,0,,none_recorded,Woodinville,98077
1143,2014-05-22,ADDR_ccdf7d487c79bc88,749000.0,4.0,2.5,2930,18199,2.0,0,0,3,16,0,0.0,0,8.0,valid_year,Sammamish,98075
1181,2014-05-22,ADDR_1cce8ffd38bdfdf8,295000.0,4.0,2.0,980,10640,1.0,0,0,5,36,0,0.0,0,,none_recorded,North Bend,98045
1162,2014-05-22,ADDR_e77908e33fb7d769,320000.0,3.0,2.0,1110,10500,1.0,0,0,5,36,0,0.0,0,,none_recorded,North Bend,98045
4328,2014-05-22,ADDR_d808b0d5cd41d2e0,475000.0,3.0,2.25,1820,8008,1.0,0,0,3,33,1,0.31868131868131866,0,1.0,valid_year,Redmond,98052
1151,2014-05-22,ADDR_51c856c05662ff4f,926300.0,3.0,1.5,1660,4800,2.0,0,0,3,107,0,0.0,0,31.0,valid_year,Seattle,98119
1194,2014-05-22,ADDR_caaa505ef3246dd4,592500.0,4.0,3.0,2170,8240,1.0,0,0,4,46,1,0.3686635944700461,0,,none_recorded,Redmond,98052
4345,2014-05-22,ADDR_26e8e43ad8d46cac,850000.0,4.0,3.25,3090,6744,2.0,0,4,3,1,0,0.0,0,,invalid_year,Shoreline,98177
4337,2014-05-22,ADDR_c674ff8e98fdb5e4,657500.0,3.0,2.5,2670,10496,2.0,0,0,3,25,0,0.0,0,,none_recorded,Sammamish,98074
1142,2014-05-22,ADDR_983d6f5a49070803,180000.0,3.0,1.0,870,5330,1.0,0,0,3,45,0,0.0,0,0.0,valid_year,Covington,98042
1153,2014-05-22,ADDR_d2121f12c04d6b1b,430000.0,4.0,3.0,3220,8936,2.0,0,0,3,24,1,0.2391304347826087,0,5.0,valid_year,Kent,98031
1198,2014-05-22,ADDR_e2be91ca31d4a500,380000.0,2.0,2.5,1230,987,2.0,0,0,3,3,1,0.13821138211382114,0,,none_recorded,Seattle,98144
1188,2014-05-22,ADDR_4aaaf1f2953891ad,635700.0,4.0,2.5,3240,13978,1.0,0,0,3,37,1,0.42592592592592593,0,10.0,valid_year,Sammamish,98074
1200,2014-05-22,ADDR_2543a3af75780093,432000.0,3.0,2.75,2200,14925,1.0,0,0,3,32,1,0.5,0,,none_recorded,Redmond,98053
1206,2014-05-22,ADDR_a34474bb51735739,330000.0,4.0,3.5,3150,6202,2.0,0,0,3,9,0,0.0,0,,none_recorded,Kent,98042
1173,2014-05-22,ADDR_4db24886e4be4776,245000.0,4.0,2.0,1580,8000,1.0,0,0,3,47,1,0.34177215189873417,0,3.0,valid_year,Federal Way,98003
1218,2014-05-22,ADDR_bd6cd006aa2b56a3,430000.0,2.0,2.5,1520,1588,2.0,0,0,3,7,1,0.18421052631578946,0,,none_recorded,Seattle,98144
1203,2014-05-22,ADDR_67bb12f3a365cbee,1000000.0,4.0,3.0,4260,18687,2.0,0,0,3,18,0,0.0,0,,none_recorded,Sammamish,98075
1209,2014-05-22,ADDR_ab01c02e2dd82673,1051000.0,4.0,3.75,3860,5474,2.5,0,0,3,7,0,0.0,0,,none_recorded,Issaquah,98029
1172,2014-05-22,ADDR_283efaf05b44bd59,1075000.0,4.0,3.0,3600,9200,1.0,0,4,4,38,1,0.4166666666666667,0,22.0,valid_year,Bellevue,98008
1154,2014-05-22,ADDR_5e977521fae95363,307000.0,3.0,1.5,2320,7500,1.0,0,0,3,38,0,0.0,0,,none_recorded,Duvall,98019
1155,2014-05-22,ADDR_a778f66dfdddaf87,604700.0,4.0,2.75,2750,14982,1.0,0,3,3,33,1,0.37454545454545457,0,1.0,valid_year,Des Moines,98198
1138,2014-05-22,ADDR_94d2ab37b25e6c2f,480000.0,4.0,2.25,3250,34293,2.0,0,0,4,31,0,0.0,0,,none_recorded,Kent,98042
1196,2014-05-22,ADDR_7d79ba63f242d50a,655000.0,4.0,2.5,2860,12394,2.0,0,0,3,15,0,0.0,0,,none_recorded,Sammamish,98075
1160,2014-05-22,ADDR_56f868dce2e74a5c,361000.0,3.0,1.0,1100,4046,1.5,0,4,4,92,0,0.0,0,,none_recorded,Des Moines,98198
1192,2014-05-22,ADDR_b9187a2372b03449,398000.0,2.0,1.0,590,10945,1.5,0,0,3,31,0,0.0,0,5.0,valid_year,Black Diamond,98010
4411,2014-05-22,ADDR_cfd6f097b80c500d,342246.43,4.0,2.5,1980,7403,2.0,0,0,3,26,0,0.0,0,14.0,valid_year,Federal Way,98023
1156,2014-05-22,ADDR_7ad75d1136788bab,219900.0,3.0,1.0,910,6000,1.0,0,0,2,58,0,0.0,0,,none_recorded,Seattle,98146
1179,2014-05-22,ADDR_fb9435e53fdc8e85,180000.0,2.0,1.0,1400,4500,1.0,0,0,3,92,1,0.35714285714285715,0,6.0,valid_year,Renton,98057
4415,2014-05-22,ADDR_b5b5b16cbd65326a,240015.33,4.0,2.25,1720,8300,1.0,0,0,4,41,0,0.0,0,,none_recorded,Federal Way,98023
1191,2014-05-22,ADDR_ee43dbe7a8f49b9d,805000.0,4.0,2.75,2410,6000,1.0,0,0,5,64,1,0.4149377593360996,0,,none_recorded,Seattle,98107
1201,2014-05-22,ADDR_4ad5ccf646ce4c3e,1050000.0,4.0,2.5,3030,12590,1.5,0,0,4,26,0,0.0,0,,none_recorded,Bellevue,98004
1168,2014-05-22,ADDR_d9c6dfcc2d24c1bc,389950.0,4.0,2.5,3140,8060,2.0,0,0,3,23,0,0.0,0,,none_recorded,Federal Way,98023
1197,2014-05-22,ADDR_88c3808422865807,622500.0,4.0,2.5,2980,8107,2.0,0,0,3,14,0,0.0,0,,none_recorded,Snoqualmie,98065
1205,2014-05-22,ADDR_67e9df684e525341,349900.0,4.0,2.5,2052,3723,2.0,0,0,3,0,0,0.0,0,,none_recorded,Federal Way,98003
1141,2014-05-22,ADDR_fc5c5593759ad20a,275000.0,1.0,0.75,1170,14149,1.0,0,0,5,52,1,0.24786324786324787,0,,none_recorded,Enumclaw,98022
1207,2014-05-22,ADDR_209686374531af79,408000.0,3.0,2.25,1950,7221,1.0,0,0,4,8,0,0.0,0,,none_recorded,SeaTac,98188
1150,2014-05-22,ADDR_f847e8f9ae62d62d,585000.0,4.0,1.75,3000,42200,1.0,0,3,3,64,1,0.5,0,9.0,valid_year,Renton,98056
1164,2014-05-22,ADDR_7760b5835b7541fc,503000.0,2.0,1.75,2860,59612,1.0,1,4,3,66,1,0.47202797202797203,0,11.0,valid_year,Federal Way,98023
1177,2014-05-22,ADDR_9afc96663e9d533e,1170000.0,3.0,2.75,2890,12130,2.0,0,3,4,27,1,0.020761245674740483,0,,none_recorded,Kirkland,98033
1183,2014-05-22,ADDR_c139b695f5daaa91,1150000.0,6.0,4.5,6040,219542,2.0,0,0,3,18,1,0.3211920529801324,0,,none_recorded,Issaquah,98029
1180,2014-05-22,ADDR_8dce7a8116945aa7,400000.0,3.0,1.0,1040,6250,1.0,0,0,3,72,0,0.0,0,15.0,valid_year,Seattle,98136
1152,2014-05-22,ADDR_9e2ed6a7366bbaf7,600000.0,3.0,1.75,1650,5100,1.0,0,0,5,106,1,0.3696969696969697,0,,none_recorded,Seattle,98115
1166,2014-05-22,ADDR_1d6aa2090e8c5586,657000.0,4.0,1.75,2740,8520,1.0,0,2,3,60,1,0.5,0,9.0,valid_year,Seattle,98118
1159,2014-05-22,ADDR_964df802aa8be6f5,300000.0,6.0,2.0,2040,10812,1.0,0,0,4,71,0,0.0,0,,none_recorded,Renton,98056
1195,2014-05-22,ADDR_ce405a1bc391ea70,940000.0,4.0,2.75,2080,4000,1.5,0,0,3,102,0,0.0,0,14.0,valid_year,Seattle,98107
1161,2014-05-22,ADDR_b47d24f4da945d54,249950.0,2.0,1.0,940,8532,1.0,0,0,4,55,0,0.0,0,,none_recorded,Burien,98166
1176,2014-05-22,ADDR_a037193073f87c06,492000.0,4.0,2.0,1640,5000,2.0,0,0,3,107,0,0.0,0,31.0,valid_year,Seattle,98107
1184,2014-05-22,ADDR_2e9846241075a7f4,431500.0,3.0,3.5,1900,1612,2.0,0,0,3,6,1,0.24736842105263157,0,,none_recorded,Seattle,98136
1148,2014-05-22,ADDR_419c37326e7e1d67,625000.0,3.0,1.75,2060,12558,1.0,0,0,4,30,1,0.3446601941747573,0,,none_recorded,Redmond,98052
1174,2014-05-22,ADDR_1b81fb15e94b1487,319950.0,2.0,1.0,1070,5824,1.0,0,2,5,65,0,0.0,0,,none_recorded,Seattle,98178
1211,2014-05-22,ADDR_80e7553f5cf3032c,359000.0,3.0,1.5,1360,885,3.0,0,0,3,6,0,0.0,0,,none_recorded,Seattle,98103
1158,2014-05-22,ADDR_751d2139ae952983,432000.0,3.0,2.25,1470,1578,2.0,0,0,3,7,1,0.2585034013605442,0,,none_recorded,Seattle,98136
1204,2014-05-22,ADDR_657d45300e161bee,320000.0,3.0,2.25,998,844,2.0,0,0,3,7,1,0.20040080160320642,0,,none_recorded,Seattle,98117
1212,2014-05-22,ADDR_e737a0ac8c1e9feb,300000.0,5.0,2.5,2760,6000,2.0,0,0,3,8,0,0.0,0,,none_recorded,Seattle,98108
1215,2014-05-22,ADDR_ede9480f60406b2c,355000.0,3.0,2.25,1280,959,3.0,0,0,3,9,0,0.0,0,,none_recorded,Seattle,98103
1190,2014-05-22,ADDR_c1e02a0e666d357a,168000.0,2.0,2.5,1160,2174,2.0,0,0,3,16,0,0.0,0,8.0,valid_year,Seattle,98106
1213,2014-05-22,ADDR_72d423eb92321f0a,380000.0,5.0,3.5,2420,4670,2.0,0,0,3,1,0,0.0,0,,invalid_year,Seattle,98118
1157,2014-05-22,ADDR_d230901715626e84,270000.0,2.0,1.5,840,867,2.0,0,0,3,9,0,0.0,0,,none_recorded,Seattle,98115
1144,2014-05-22,ADDR_11172f92eb44b095,1600000.0,3.0,2.5,3160,12824,1.0,0,2,4,48,1,0.4240506329113924,0,,none_recorded,Bellevue,98004
1280,2014-05-23,ADDR_5fbf727ad142fc6d,244000.0,4.0,1.0,1450,8960,1.0,0,0,3,71,0,0.0,0,12.0,valid_year,Seattle,98146
1246,2014-05-23,ADDR_3a496e29ff34113f,535000.0,3.0,2.5,2210,7620,2.0,0,0,3,20,0,0.0,0,,none_recorded,Redmond,98052
1290,2014-05-23,ADDR_3da0a627cccfd80f,255000.0,3.0,2.0,1490,8371,1.5,0,0,3,30,0,0.0,0,,none_recorded,Kent,98031
1292,2014-05-23,ADDR_656bc2a9a607ab66,550000.0,3.0,2.0,1830,9152,1.0,0,0,5,55,0,0.0,0,,none_recorded,Bellevue,98006
1291,2014-05-23,ADDR_6300639d214e387e,665000.0,3.0,2.75,1800,9550,1.0,0,0,4,48,1,0.26666666666666666,0,,none_recorded,Bellevue,98006
1294,2014-05-23,ADDR_5356d2153c1ccd61,334000.0,4.0,2.5,2210,6080,1.0,0,2,4,49,1,0.36199095022624433,0,,none_recorded,Seattle,98178
1237,2014-05-23,ADDR_602be813762a1841,149000.0,3.0,1.0,1700,8645,1.0,0,0,3,59,0,0.0,0,9.0,valid_year,Seattle,98146
1257,2014-05-23,ADDR_db52d3698ed25a47,410000.0,3.0,2.0,1650,9641,1.5,0,0,3,31,0,0.0,0,5.0,valid_year,Kirkland,98034
1293,2014-05-23,ADDR_acf12608dc66926a,606000.0,3.0,1.0,1500,3920,1.0,0,0,3,67,1,0.3333333333333333,0,2.0,valid_year,Seattle,98107
1224,2014-05-23,ADDR_c5e8064915df7c29,980000.0,4.0,3.0,3680,5854,1.0,0,3,3,47,1,0.44021739130434784,0,3.0,valid_year,Seattle,98199
1251,2014-05-23,ADDR_1362ac7358064ebb,416000.0,3.0,1.5,1110,9762,1.0,0,0,4,51,0,0.0,0,,none_recorded,Redmond,98052
1260,2014-05-23,ADDR_c9694bba1f897917,735000.0,3.0,2.5,2390,9157,2.0,0,0,3,30,0,0.0,0,,none_recorded,Redmond,98052
1248,2014-05-23,ADDR_825e7cefe0a1628e,465425.0,4.0,2.75,2430,20720,1.0,0,0,3,47,0,0.0,0,3.0,valid_year,Woodinville,98072
1231,2014-05-23,ADDR_8881f852aac9ce75,306000.0,2.0,1.0,780,13500,1.0,0,0,4,68,0,0.0,0,25.0,valid_year,Woodinville,98077
1272,2014-05-23,ADDR_226f838387acb02f,335000.0,4.0,2.5,1750,8476,1.0,0,0,4,31,1,0.2914285714285714,0,,none_recorded,Renton,98058
1242,2014-05-23,ADDR_27675dccca38a2b4,950000.0,5.0,3.25,3400,7452,2.0,0,0,3,15,0,0.0,0,,none_recorded,Bellevue,98007
1289,2014-05-23,ADDR_6374c8c6db33ed5c,388000.0,4.0,2.5,2440,7155,2.0,0,0,3,21,0,0.0,0,,none_recorded,Renton,98058
1255,2014-05-23,ADDR_d32ffa0633c62768,433000.0,4.0,1.75,1830,9600,1.0,0,0,4,48,1,0.44808743169398907,0,,none_recorded,Bellevue,98006
1271,2014-05-23,ADDR_794afea0c21a2d66,350000.0,3.0,1.0,1010,11244,1.0,0,0,4,67,0,0.0,0,26.0,valid_year,Shoreline,98155
1221,2014-05-23,ADDR_df92d53b64f06083,782000.0,4.0,2.5,2380,9614,2.0,0,0,4,23,0,0.0,0,,none_recorded,Bellevue,98006
1299,2014-05-23,ADDR_ea5697585546f90d,375000.0,2.0,2.5,750,1430,2.0,0,0,3,8,0,0.0,0,,none_recorded,Seattle,98122
1287,2014-05-23,ADDR_9dbd323fc1b297f4,379000.0,2.0,1.0,800,6380,1.0,0,2,3,74,0,0.0,0,18.0,valid_year,Seattle,98115
1240,2014-05-23,ADDR_2e3f640849e7f25a,1050000.0,3.0,4.0,4380,42769,2.0,0,0,5,31,0,0.0,0,,none_recorded,Redmond,98052
1232,2014-05-23,ADDR_44f51ef2829d372f,235000.0,4.0,2.5,1810,39639,1.0,0,0,3,44,1,0.32044198895027626,0,0.0,valid_year,Kent,98042
1243,2014-05-23,ADDR_6b0056a6adf0ab9a,377691.0,5.0,1.75,2120,8399,1.0,0,0,4,72,1,0.37735849056603776,0,32.0,valid_year,Shoreline,98133
1282,2014-05-23,ADDR_ad885e5d4363da1e,445000.0,3.0,2.0,1630,8702,1.0,0,0,3,27,0,0.0,0,14.0,valid_year,Renton,98056
1253,2014-05-23,ADDR_5f44770ca4ae9959,200000.0,4.0,1.0,1350,11507,1.0,0,0,3,48,0,0.0,0,,invalid_year,Renton,98055
1258,2014-05-23,ADDR_95e213b548200e32,554820.0,4.0,2.0,3510,12905,1.0,0,2,3,49,1,0.37037037037037035,0,32.0,valid_year,Burien,98166
1276,2014-05-23,ADDR_dda9959990884e50,1200000.0,4.0,3.5,4740,172497,2.0,0,0,3,11,0,0.0,0,,none_recorded,Redmond,98053
1286,2014-05-23,ADDR_87e59f22e5b1cdcc,498000.0,2.0,2.0,1140,8282,1.0,0,0,3,90,0,0.0,0,5.0,valid_year,Kirkland,98033
1263,2014-05-23,ADDR_d7f9c437143d4719,258000.0,3.0,1.75,1620,7540,1.0,0,0,3,26,1,0.19135802469135801,0,14.0,valid_year,Maple Valley,98038
1233,2014-05-23,ADDR_c2c080dfcccb6539,399500.0,3.0,1.75,2420,12676,2.0,0,0,3,103,0,0.0,0,28.0,valid_year,North Bend,98045
1241,2014-05-23,ADDR_60c7ae2a426b688f,625000.0,3.0,2.5,2600,10092,1.0,0,0,3,30,0,0.0,0,,none_recorded,Sammamish,98074
1264,2014-05-23,ADDR_1dcbeb2a1b5a04d2,661254.0,4.0,4.0,2290,6250,1.5,0,0,5,74,1,0.26200873362445415,0,,none_recorded,Seattle,98116
1278,2014-05-23,ADDR_b252dd5545979bc3,670500.0,4.0,2.0,1590,6750,1.0,0,0,3,63,0,0.0,0,20.0,valid_year,Seattle,98102
4416,2014-05-23,ADDR_c075564119ae6f96,83300.0,3.0,2.0,1370,78408,1.0,0,0,5,50,0,0.0,0,,none_recorded,Covington,98042
4418,2014-05-23,ADDR_c3d8b8e576e5c43c,259585.57,4.0,2.5,1960,9898,2.0,0,0,3,13,0,0.0,0,,none_recorded,Kent,98030
1244,2014-05-23,ADDR_9798a0d1757f51e2,648475.0,4.0,2.75,2250,5700,1.0,0,0,3,63,1,0.4666666666666667,0,20.0,valid_year,Seattle,98109
1254,2014-05-23,ADDR_55f7bae5b8cd1583,402000.0,3.0,2.0,1540,1827,2.0,0,0,3,9,0,0.0,0,,none_recorded,Issaquah,98029
1227,2014-05-23,ADDR_588c4ea145b4d573,662990.0,3.0,1.75,1240,3600,1.5,0,0,5,88,0,0.0,0,,none_recorded,Seattle,98116
1249,2014-05-23,ADDR_196ea4059abbe106,675000.0,4.0,2.5,2560,36601,2.0,0,0,4,27,0,0.0,0,,none_recorded,Sammamish,98075
1252,2014-05-23,ADDR_5a784907c9acc1ff,595000.0,2.0,1.5,1030,4500,1.0,0,0,3,90,1,0.1941747572815534,0,3.0,valid_year,Seattle,98109
1269,2014-05-23,ADDR_bedfb95d09c39b62,1610000.0,4.0,3.5,4390,11600,2.0,0,3,3,24,1,0.30296127562642367,0,5.0,valid_year,Mercer Island,98040
1256,2014-05-23,ADDR_6655858262a10ea0,275000.0,4.0,1.5,1930,15531,2.0,0,0,3,35,0,0.0,0,0.0,valid_year,Federal Way,98003
1296,2014-05-23,ADDR_1035a1928129b52d,235000.0,2.0,1.0,1140,1730,1.5,0,0,3,7,1,0.11403508771929824,0,,none_recorded,Seattle,98126
4336,2014-05-23,ADDR_64caeb355ff160c8,505000.0,3.0,2.25,1670,1596,2.0,0,0,3,12,1,0.2694610778443114,0,,none_recorded,Seattle,98199
1230,2014-05-23,ADDR_07943ea8de255a63,175000.0,2.0,1.0,1300,44431,1.0,0,0,5,56,0,0.0,0,,none_recorded,Auburn,98001
1261,2014-05-23,ADDR_ef2c789ee18bd744,607000.0,3.0,1.0,1230,8114,1.0,0,0,4,63,0,0.0,0,15.0,valid_year,Bellevue,98004
1229,2014-05-23,ADDR_737c86f0dfea3f98,439950.0,4.0,2.5,2380,12067,2.0,0,0,3,12,0,0.0,0,,none_recorded,Renton,98059
1220,2014-05-23,ADDR_5208ddfe35bd6a04,80000.0,1.0,0.75,430,5050,1.0,0,0,2,102,0,0.0,0,,none_recorded,Carnation,98014
4417,2014-05-23,ADDR_4486d9597e2b944e,316850.0,4.0,3.0,4060,35621,1.0,0,0,3,25,1,0.5,0,,none_recorded,Auburn,98092
1228,2014-05-23,ADDR_2387f5b8a1d7deb7,225000.0,2.0,1.0,1300,11867,1.5,0,0,4,39,0,0.0,0,,none_recorded,Ravensdale,98051
1262,2014-05-23,ADDR_04cb4db6f9627311,549900.0,4.0,3.0,2830,213879,2.0,0,0,4,27,0,0.0,0,,none_recorded,Auburn,98092
1259,2014-05-23,ADDR_b0ffa7868afe6202,1325000.0,4.0,3.0,3370,7920,1.0,0,3,3,26,1,0.44807121661721067,0,14.0,valid_year,Seattle,98117
1273,2014-05-23,ADDR_3ed3de58c95b845b,900000.0,3.0,3.5,4080,217697,1.5,0,3,3,14,0,0.0,0,,none_recorded,Auburn,98092
